"","data_name","model_name","stoc","hype","imp","randnum_train","randnum_split","randnum_stoc","epochs","trials","folds","train_time","hype_time","inf_time","date","best_threshold","best_f1_score","accuracy_nothres_nocal","precision_nothres_nocal","recall_nothres_nocal","f1_nothres_nocal","auc_nothres_nocal","av_prec_nothres_nocal","brier_nothres_nocal","pr_auc_nothres_nocal","true_neg_nothres_nocal","false_pos_nothres_nocal","false_neg_nothres_nocal","true_pos_nothres_nocal","accuracy_nothres_cal","precision_nothres_cal","recall_nothres_cal","f1_nothres_cal","auc_nothres_cal","av_prec_nothres_cal","brier_nothres_cal","pr_auc_nothres_cal","true_neg_nothres_cal","false_pos_nothres_cal","false_neg_nothres_cal","true_pos_nothres_cal","accuracy","precision","recall","f1","auc","av_prec","brier","pr_auc","true_neg","false_pos","false_neg","true_pos","lr_max","batch_size","ESPatience","weight_decay","alpha","gamma","nf","fc_dropout","conv_dropout","ks","kss","conv_layers","hidden_size","rnn_layers","cell_dropout","rnn_dropout","max_depth","eta","subsample","colsample_bytree","n_estimators","min_child_weight","reg_alpha","reg_lambda","n_heads","d_ff","encoder_layers","encoder_dropout","prop","C","max_delta_step","accuracy_out","precision_out","recall_out","f1_out","auc_out","av_prec_out","brier_out","pr_auc_out","true_neg_out","false_pos_out","false_neg_out","true_pos_out","selection"
"55","order4_645","InceptionTime",0.1,"True","False",7,3,4,50,200,2,105.971708698664,35224.6187552819,10.9705232828856,2024-10-15 20:29:12,0.61602396,0.997214484679666,0.9999,1,0.994444444444444,0.997214484679666,0.999994342611451,0.999719395685723,0.0254344777637245,0.999719040287741,19640,0,2,358,0.9999,1,0.994444444444444,0.997214484679666,0.99999434261145,0.999719395685723,0.000133808721870415,0.999719040287741,19640,0,2,358,0.9999,1,0.994444444444444,0.997214484679666,0.99999434261145,0.999719395685723,0.000133808721870415,0.999719040287741,19640,0,2,358,0.0544994684315029,256,10,0.00415760745262364,0.169424745820655,1.12915692818327,16,0.306065115027816,0.123463081375008,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA,0.9999,1,0.994444444444444,0.997214484679666,0.99999434261145,0.999719395685723,0.000133808721870415,0.999719040287741,19640,0,2,358,"thres_cal"
"56","order4_645","InceptionTime",0.1,"True","False",8,3,4,50,200,2,88.639893812011,45807.717908013,15.47316326492,2024-11-02 20:12:05,0.739592,0.995850622406639,0.9996,0.978260869565217,1,0.989010989010989,0.999994484046164,0.999686551400883,0.0361488835166153,0.999686047716548,19632,8,0,360,0.9996,0.978260869565217,1,0.989010989010989,0.999994484046164,0.999686551400884,0.000337799139929046,0.999686047716548,19632,8,0,360,0.99985,0.991735537190083,1,0.995850622406639,0.999994484046164,0.999686551400884,0.000337799139929046,0.999686047716548,19637,3,0,360,0.0544994684315029,256,10,0.00415760745262364,0.169424745820655,1.12915692818327,16,0.306065115027816,0.123463081375008,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA,0.99985,0.991735537190083,1,0.995850622406639,0.999994484046164,0.999686551400884,0.000337799139929046,0.999686047716548,19637,3,0,360,"thres_cal"
"57","order4_645","InceptionTime",0.1,"True","False",9,3,4,50,200,2,108.305613192031,68188.4909835299,10.5245268450817,2024-11-03 11:41:15,0.3547298,0.994459833795014,0.99975,0.991689750692521,0.994444444444444,0.993065187239945,0.999997595609866,0.999869993651339,0.0252676975596341,0.999869814166713,19637,3,2,358,0.99975,0.991689750692521,0.994444444444444,0.993065187239945,0.999997595609867,0.999869993651339,0.000200846609410366,0.999869814166713,19637,3,2,358,0.9998,0.99171270718232,0.997222222222222,0.994459833795014,0.999997595609867,0.999869993651339,0.000200846609410366,0.999869814166713,19637,3,1,359,0.0544994684315029,256,10,0.00415760745262364,0.169424745820655,1.12915692818327,16,0.306065115027816,0.123463081375008,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA,0.9998,0.99171270718232,0.997222222222222,0.994459833795014,0.999997595609867,0.999869993651339,0.000200846609410366,0.999869814166713,19637,3,1,359,"thres_cal"
"58","order4_645","LR",0.1,"True","False",7,3,4,50,40,2,14.6866316031665,127.670736759901,1.32780112884939,2024-10-22 09:12:33,0.0470059253275394,0.291666666666667,0.8231,0.0906749098402885,0.977777777777778,0.165959453088166,0.946629398619597,0.182348112944508,0.188542464647034,0.180769086005634,16110,3530,8,352,0.9803,0.185185185185185,0.0277777777777778,0.0483091787439614,0.946629398619597,0.182348112944508,0.0170433885767606,0.180769086005634,19596,44,350,10,0.949,0.194444444444444,0.583333333333333,0.291666666666667,0.946629398619597,0.182348112944508,0.0170433885767606,0.180769086005634,18770,870,150,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,0.001,NA,0.949,0.194444444444444,0.583333333333333,0.291666666666667,0.946629398619597,0.182348112944508,0.0170433885767606,0.180769086005634,18770,870,150,210,"thres_cal"
"59","order4_645","LR",0.1,"True","False",8,3,4,50,40,2,13.5518462043256,119.260920415632,1.03615923132747,2024-10-23 08:55:48,0.0600164942443371,0.282333051563821,0.8536,0.102968460111317,0.925,0.185308848080134,0.941760508599231,0.181423658868996,0.15978317428061,0.179869217243809,16739,2901,27,333,0.9806,0.208333333333333,0.0277777777777778,0.0490196078431373,0.941760508599231,0.181423658868996,0.0168966101584652,0.179869217243809,19602,38,350,10,0.95755,0.202916160388821,0.463888888888889,0.282333051563821,0.941760508599231,0.181423658868996,0.0168966101584652,0.179869217243809,18984,656,193,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,0.001,NA,0.95755,0.202916160388821,0.463888888888889,0.282333051563821,0.941760508599231,0.181423658868996,0.0168966101584652,0.179869217243809,18984,656,193,167,"thres_cal"
"60","order4_645","LR",0.1,"True","False",9,3,4,50,40,2,12.0271395080053,109.358898178005,1.05932554800529,2024-10-25 08:59:57,0.060198575258255,0.24330900243309,0.8767,0.106207928197457,0.788888888888889,0.187211601845748,0.924156341932564,0.154014141993396,0.131665033149696,0.152870172175927,17250,2390,76,284,0.98075,0.195121951219512,0.0222222222222222,0.0399002493765586,0.924156341932564,0.154014141993396,0.0170209113977392,0.152870172175927,19607,33,352,8,0.95335,0.171821305841924,0.416666666666667,0.24330900243309,0.924156341932564,0.154014141993396,0.0170209113977392,0.152870172175927,18917,723,210,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,0.001,NA,0.95335,0.171821305841924,0.416666666666667,0.24330900243309,0.924156341932564,0.154014141993396,0.0170209113977392,0.152870172175927,18917,723,210,150,"thres_cal"
"61","order4_645","LSTMAttention",0.1,"True","False",7,3,4,50,200,2,333.145771493204,61582.5728656179,16.4027540748939,2024-10-16 08:03:51,0.93150526,0.997229916897507,0.99965,0.980926430517711,1,0.990371389270977,0.999988826657615,0.999351930818911,0.0251023190197039,0.999350847407784,19633,7,0,360,0.99965,0.980926430517711,1,0.990371389270977,0.999988826657615,0.999351930818911,0.000289729378004695,0.999350847407784,19633,7,0,360,0.9999,0.994475138121547,1,0.997229916897507,0.999988826657615,0.999351930818911,0.000289729378004695,0.999350847407784,19638,2,0,360,0.0050403868889677,128,10,0.00675008925111023,0.424688035082983,2.12922559136988,NA,0.0244921534981563,NA,NA,NA,NA,64,2,NA,0.0486301081716408,NA,NA,NA,NA,NA,NA,NA,NA,12,1024,2,0.0452307336323231,0.018,NA,NA,0.9999,0.994475138121547,1,0.997229916897507,0.999988826657615,0.999351930818911,0.000289729378004695,0.999350847407784,19638,2,0,360,"thres_cal"
"62","order4_645","LSTMAttention",0.1,"True","False",9,3,4,50,200,2,308.313625736046,86785.6064619269,16.7452260589926,2024-11-01 08:24:51,0.1957196,0.998609179415855,0.9999,1,0.994444444444444,0.997214484679666,0.99967823602625,0.997601728863588,0.0253248768992362,0.997601273610905,19640,0,2,358,0.9999,1,0.994444444444444,0.997214484679666,0.99967823602625,0.997601728863588,0.000111842614770686,0.997601273610905,19640,0,2,358,0.99995,1,0.997222222222222,0.998609179415855,0.99967823602625,0.997601728863588,0.000111842614770686,0.997601273610905,19640,0,1,359,0.0050403868889677,128,10,0.00675008925111023,0.424688035082983,2.12922559136988,NA,0.0244921534981563,NA,NA,NA,NA,64,2,NA,0.0486301081716408,NA,NA,NA,NA,NA,NA,NA,NA,12,1024,2,0.0452307336323231,0.018,NA,NA,0.99995,1,0.997222222222222,0.998609179415855,0.99967823602625,0.997601728863588,0.000111842614770686,0.997601273610905,19640,0,1,359,"thres_cal"
"63","order4_645","LSTMAttention",0.1,"True","False",8,3,4,50,200,2,982.89295410004,104667.822910362,97.6625290199881,2024-11-03 08:49:18,0.8815265,1,1,1,1,1,1,1,0.0249128702903718,1,19640,0,0,360,1,1,1,1,1,1,3.56968689911493e-05,1,19640,0,0,360,1,1,1,1,1,1,3.56968689911493e-05,1,19640,0,0,360,0.0050403868889677,128,10,0.00675008925111023,0.424688035082983,2.12922559136988,NA,0.0244921534981563,NA,NA,NA,NA,64,2,NA,0.0486301081716408,NA,NA,NA,NA,NA,NA,NA,NA,12,1024,2,0.0452307336323231,0.018,NA,NA,1,1,1,1,1,1,3.56968689911493e-05,1,19640,0,0,360,"thres_cal"
"64","order4_645","MLSTMFCN",0.1,"True","False",7,3,4,50,200,2,298.986453615129,65434.0650655851,10.7401353539899,2024-10-16 08:05:57,0.2659946,0.983098591549296,0.99915,1,0.952777777777778,0.975817923186344,0.992985969676397,0.986762677162314,0.00337535251772336,0.986760293064459,19640,0,17,343,0.99915,1,0.952777777777778,0.975817923186344,0.992985969676397,0.986762677162314,0.000885282439346362,0.986760293064459,19640,0,17,343,0.9994,0.997142857142857,0.969444444444444,0.983098591549296,0.992985969676397,0.986762677162314,0.000885282439346362,0.986760293064459,19639,1,11,349,0.0143541650914512,64,10,0.0078797794322256,0.453904097070711,1.05685075484475,NA,0.0700793624089657,NA,NA,"[3, 5, 3]","[128, 256, 256]",60,3,0.366873381150743,0.240919979239499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA,0.9994,0.997142857142857,0.969444444444444,0.983098591549296,0.992985969676397,0.986762677162314,0.000885282439346362,0.986760293064459,19639,1,11,349,"thres_cal"
"65","order4_645","MLSTMFCN",0.1,"True","False",9,3,4,50,200,2,409.004375284072,55464.60548894,16.671776921954,2024-11-01 10:23:34,0.10804124,0.984572230014025,0.99905,0.997084548104956,0.95,0.972972972972973,0.993067577506223,0.986073182522536,0.00327233589695551,0.986069931551544,19639,1,18,342,0.99905,0.997084548104956,0.95,0.972972972972973,0.993067577506223,0.986073182522536,0.000955383307700646,0.986069931551544,19639,1,18,342,0.99945,0.994334277620397,0.975,0.984572230014025,0.993067577506223,0.986073182522536,0.000955383307700646,0.986069931551544,19638,2,9,351,0.0143541650914512,64,10,0.0078797794322256,0.453904097070711,1.05685075484475,NA,0.0700793624089657,NA,NA,"[3, 5, 3]","[128, 256, 256]",60,3,0.366873381150743,0.240919979239499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA,0.99945,0.994334277620397,0.975,0.984572230014025,0.993067577506223,0.986073182522536,0.000955383307700646,0.986069931551544,19638,2,9,351,"thres_cal"
"66","order4_645","MLSTMFCN",0.1,"True","False",8,3,4,50,200,2,291.010048632044,42797.674862862,10.9878454138525,2024-11-05 08:25:54,0.54284805,0.99020979020979,0.99965,0.997183098591549,0.983333333333333,0.99020979020979,0.995017679339217,0.99397427014074,0.00280658083958857,0.993973334811278,19639,1,6,354,0.99965,0.997183098591549,0.983333333333333,0.99020979020979,0.995017679339217,0.99397427014074,0.000478924496884276,0.993973334811278,19639,1,6,354,0.99965,0.997183098591549,0.983333333333333,0.99020979020979,0.995017679339217,0.99397427014074,0.000478924496884276,0.993973334811278,19639,1,6,354,0.0143541650914512,64,10,0.0078797794322256,0.453904097070711,1.05685075484475,NA,0.0700793624089657,NA,NA,"[3, 5, 3]","[128, 256, 256]",60,3,0.366873381150743,0.240919979239499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA,0.99965,0.997183098591549,0.983333333333333,0.99020979020979,0.995017679339217,0.99397427014074,0.000478924496884276,0.993973334811278,19639,1,6,354,"thres_cal"
"67","order4_645","ResNet",0.1,"True","False",7,3,4,50,200,2,232.555873383768,61167.9080589581,14.3777320282534,2024-10-16 12:35:14,0.60644203,0.998609179415855,0.9999,0.994475138121547,1,0.997229916897507,0.999999717130573,0.999984653161449,0.00296550988443356,0.99998463190544,19638,2,0,360,0.9999,0.994475138121547,1,0.997229916897507,0.999999717130572,0.999984653161449,0.000247390921420919,0.99998463190544,19638,2,0,360,0.99995,1,0.997222222222222,0.998609179415855,0.999999717130572,0.999984653161449,0.000247390921420919,0.99998463190544,19640,0,1,359,0.0150398139823162,64,10,0.00101191641571897,0.381063679047966,1.10599700521823,32,0.0357867336216195,NA,"[3, 5, 7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA,0.99995,1,0.997222222222222,0.998609179415855,0.999999717130572,0.999984653161449,0.000247390921420919,0.99998463190544,19640,0,1,359,"thres_cal"
"68","order4_645","ResNet",0.1,"True","False",9,3,4,50,200,2,197.880969605059,69938.370460809,9.88087841693778,2024-11-01 12:09:58,0.1749989,0.988888888888889,0.99955,0.991596638655462,0.983333333333333,0.98744769874477,0.99761583503055,0.994141951563531,0.00299809180710066,0.994140900881242,19637,3,6,354,0.99955,0.991596638655462,0.983333333333333,0.98744769874477,0.997611450554424,0.994147544036331,0.000467131956349879,0.994146501398852,19637,3,6,354,0.9996,0.988888888888889,0.988888888888889,0.988888888888889,0.997611450554424,0.994147544036331,0.000467131956349879,0.994146501398852,19636,4,4,356,0.0150398139823162,64,10,0.00101191641571897,0.381063679047966,1.10599700521823,32,0.0357867336216195,NA,"[3, 5, 7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA,0.9996,0.988888888888889,0.988888888888889,0.988888888888889,0.997611450554424,0.994147544036331,0.000467131956349879,0.994146501398852,19636,4,4,356,"thres_cal"
"69","order4_645","ResNet",0.1,"True","False",8,3,4,50,200,2,197.023559625959,73264.758631794,10.1585499810753,2024-11-02 10:28:49,0.3640054,0.993065187239945,0.99965,0.991643454038997,0.988888888888889,0.990264255910987,0.999991513917176,0.999566728764671,0.0034633844984865,0.999566163170641,19637,3,4,356,0.99965,0.991643454038997,0.988888888888889,0.990264255910987,0.999991513917176,0.999566728764671,0.000290484053663665,0.999566163170641,19637,3,4,356,0.99975,0.991689750692521,0.994444444444444,0.993065187239945,0.999991513917176,0.999566728764671,0.000290484053663665,0.999566163170641,19637,3,2,358,0.0150398139823162,64,10,0.00101191641571897,0.381063679047966,1.10599700521823,32,0.0357867336216195,NA,"[3, 5, 7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA,0.99975,0.991689750692521,0.994444444444444,0.993065187239945,0.999991513917176,0.999566728764671,0.000290484053663665,0.999566163170641,19637,3,2,358,"thres_cal"
"70","order4_645","XGBoost",0.1,"True","False",7,3,4,50,200,2,8.16847307700664,11476.9038107423,0.972714686766267,2024-10-15 20:38:52,0.443947851657867,0.915531335149864,0.97955,0.467889908256881,0.991666666666667,0.63579697239537,0.9988529644716,0.943985039223305,0.0206393089526316,0.943701408333596,19234,406,3,357,0.99675,0.908587257617729,0.911111111111111,0.909847434119279,0.9988529644716,0.943985039223306,0.00345365464474281,0.943701408333596,19607,33,32,328,0.9969,0.898395721925134,0.933333333333333,0.915531335149864,0.9988529644716,0.943985039223306,0.00345365464474281,0.943701408333596,19602,38,24,336,NA,NA,10,NA,NA,0.03959947591638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.022125092778721,0.867320770094471,0.950497775467138,761,1,0.293961539949076,0.438670479827286,NA,NA,NA,NA,0.018,NA,NA,0.9969,0.898395721925134,0.933333333333333,0.915531335149864,0.9988529644716,0.943985039223306,0.00345365464474281,0.943701408333596,19602,38,24,336,"thres_cal"
"71","order4_645","XGBoost",0.1,"True","False",8,3,4,50,200,2,14.9192182151601,3794.78776198998,1.0887130596675,2024-10-23 18:51:05,0.466761559247971,0.922222222222222,0.97955,0.467889908256881,0.991666666666667,0.63579697239537,0.998770932337633,0.946216509209738,0.0211158944876807,0.94602662615575,19234,406,3,357,0.99685,0.923076923076923,0.9,0.911392405063291,0.998770932337633,0.946216509209738,0.00341208691957606,0.94602662615575,19613,27,36,324,0.9972,0.922222222222222,0.922222222222222,0.922222222222222,0.998770932337633,0.946216509209738,0.00341208691957606,0.94602662615575,19612,28,28,332,NA,NA,10,NA,NA,0.03959947591638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.022125092778721,0.867320770094471,0.950497775467138,761,1,0.293961539949076,0.438670479827286,NA,NA,NA,NA,0.018,NA,NA,0.9972,0.922222222222222,0.922222222222222,0.922222222222222,0.998770932337633,0.946216509209738,0.00341208691957606,0.94602662615575,19612,28,28,332,"thres_cal"
"72","order4_645","XGBoost",0.1,"True","False",9,3,4,50,200,2,48.5114273389918,11725.432998144,0.399210032017436,2024-10-30 09:20:50,0.448027640581131,0.916552667578659,0.9796,0.468503937007874,0.991666666666667,0.636363636363636,0.998669665082598,0.940652812842939,0.0207913242006131,0.940387031881943,19235,405,3,357,0.9966,0.907821229050279,0.902777777777778,0.905292479108635,0.998669665082598,0.940652812842939,0.0035728152996653,0.940387031881943,19607,33,35,325,0.99695,0.902964959568733,0.930555555555556,0.916552667578659,0.998669665082598,0.940652812842939,0.0035728152996653,0.940387031881943,19604,36,25,335,NA,NA,10,NA,NA,0.03959947591638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.022125092778721,0.867320770094471,0.950497775467138,761,1,0.293961539949076,0.438670479827286,NA,NA,NA,NA,0.018,NA,NA,0.99695,0.902964959568733,0.930555555555556,0.916552667578659,0.998669665082598,0.940652812842939,0.0035728152996653,0.940387031881943,19604,36,25,335,"thres_cal"
"73","repeat2_2_var6","InceptionTime",0.1,"True","False",7,3,4,50,200,2,92.9464645069093,56358.4767896838,15.6353700929321,2024-10-14 11:48:37,0.9049315,0.975609756097561,0.9989,0.921985815602837,1,0.959409594095941,0.999826202166628,0.984397349707128,0.0047936306844859,0.984360112529479,19718,22,0,260,0.9989,0.921985815602837,1,0.959409594095941,0.999826202166628,0.984397349707128,0.000898809306743325,0.984360112529479,19718,22,0,260,0.99935,0.952380952380952,1,0.975609756097561,0.999826202166628,0.984397349707128,0.000898809306743325,0.984360112529479,19727,13,0,260,0.0402576886832302,256,10,0.00958479088152108,0.389965566883384,1.22624502271036,16,0.245336135770937,0.000530028058800463,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,0.99935,0.952380952380952,1,0.975609756097561,0.999826202166628,0.984397349707128,0.000898809306743325,0.984360112529479,19727,13,0,260,"thres_cal"
"74","repeat2_2_var6","InceptionTime",0.1,"True","False",9,3,4,50,200,2,363.787022734992,49797.331201176,39.9137370389653,2024-10-31 07:59:13,0.04159646,0.968105065666041,0.987,0,0,0,0.999773400358507,0.965946862722545,0.0223347755774194,0.96550265996769,19740,0,260,0,0.987,0,0,0,0.999773400358507,0.965946862722546,0.00915392668477045,0.96550265996769,19740,0,260,0,0.99915,0.945054945054945,0.992307692307692,0.968105065666041,0.999773400358507,0.965946862722546,0.00915392668477045,0.96550265996769,19725,15,2,258,0.0487788181818574,128,10,0.00255673853524239,0.32030597988668,1.5472658951284,16,0.272369733128954,0.324805462509,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,0.99915,0.945054945054945,0.992307692307692,0.968105065666041,0.999773400358507,0.965946862722546,0.00915392668477045,0.96550265996769,19725,15,2,258,"thres_cal"
"75","repeat2_2_var6","InceptionTime",0.1,"True","False",8,3,4,50,200,2,209.824800643953,25983.9638046949,48.7388858509948,2024-11-02 10:29:47,0.78009045,0.965116279069767,0.9229,0.142697881828317,0.984615384615385,0.249269717624148,0.997950666354922,0.962299280214596,0.174586020930897,0.962073244582677,18202,1538,4,256,0.9229,0.142697881828317,0.984615384615385,0.249269717624148,0.997948717948718,0.962298528223193,0.0311114834569366,0.962072506033441,18202,1538,4,256,0.9991,0.97265625,0.957692307692308,0.965116279069767,0.997948717948718,0.962298528223193,0.0311114834569366,0.962072506033441,19733,7,11,249,0.0487788181818574,128,10,0.00255673853524239,0.32030597988668,1.5472658951284,16,0.272369733128954,0.324805462509,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,0.9991,0.97265625,0.957692307692308,0.965116279069767,0.997948717948718,0.962298528223193,0.0311114834569366,0.962072506033441,19733,7,11,249,"thres_cal"
"76","repeat2_2_var6","LR",0.1,"True","False",7,3,4,50,40,2,17.5051139341667,158.686975724064,1.1605200311169,2024-10-18 13:41:19,0.106916695833206,0.349304482225657,0.74945,0.0476099790516092,0.961538461538462,0.0907276356378153,0.947656164757229,0.255216867586634,0.205888675511014,0.29523631806807,14739,5001,10,250,0.987,0.5,0.111538461538462,0.182389937106918,0.947684319226872,0.273621063103511,0.011179768274836,0.27160782120929,19711,29,231,29,0.97895,0.291989664082687,0.434615384615385,0.349304482225657,0.947684319226872,0.273621063103511,0.011179768274836,0.27160782120929,19466,274,147,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,0.1,NA,0.97895,0.291989664082687,0.434615384615385,0.349304482225657,0.947684319226872,0.273621063103511,0.011179768274836,0.27160782120929,19466,274,147,113,"thres_cal"
"77","repeat2_2_var6","LR",0.1,"True","False",8,3,4,50,40,2,16.695660026744,138.610717132688,1.13158000539988,2024-10-22 12:35:19,0.156335204839706,0.407619047619048,0.9747,0.273062730627306,0.569230769230769,0.369077306733167,0.964288052373159,0.302101078682653,0.0209545237517498,0.308610146898014,19346,394,112,148,0.98665,0.450704225352113,0.123076923076923,0.193353474320242,0.964289221416881,0.306356243479238,0.0108295858858098,0.303854555140744,19701,39,228,32,0.98445,0.40377358490566,0.411538461538462,0.407619047619048,0.964289221416881,0.306356243479238,0.0108295858858098,0.303854555140744,19582,158,153,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,0.1,NA,0.98445,0.40377358490566,0.411538461538462,0.407619047619048,0.964289221416881,0.306356243479238,0.0108295858858098,0.303854555140744,19582,158,153,107,"thres_cal"
"78","repeat2_2_var6","LR",0.1,"True","False",9,3,4,50,40,2,13.2365101820033,108.222706934001,1.04120156499994,2024-10-25 08:16:20,0.103252202272415,0.424597364568082,0.8368,0.0708571428571429,0.953846153846154,0.131914893617021,0.965295865482036,0.346902154647705,0.131937581636414,0.371985523835405,16488,3252,12,248,0.987,0.5,0.192307692307692,0.277777777777778,0.965295573221105,0.350319725817687,0.0104017676413401,0.347810767378658,19690,50,210,50,0.98035,0.342789598108747,0.557692307692308,0.424597364568082,0.965295573221105,0.350319725817687,0.0104017676413401,0.347810767378658,19462,278,115,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,0.1,NA,0.98035,0.342789598108747,0.557692307692308,0.424597364568082,0.965295573221105,0.350319725817687,0.0104017676413401,0.347810767378658,19462,278,115,145,"thres_cal"
"79","repeat2_2_var6","LSTMAttention",0.1,"True","False",7,3,4,50,200,2,121.228833829053,53151.326701263,16.3409698167816,2024-10-17 07:53:44,0.87051004,0.947955390334572,0.9971,0.821656050955414,0.992307692307692,0.898954703832753,0.99958167718806,0.965757343760493,0.0330850912141611,0.965660443699481,19684,56,2,258,0.9971,0.821656050955414,0.992307692307692,0.898954703832753,0.99958167718806,0.965757343760492,0.00243067835552268,0.965660443699481,19684,56,2,258,0.9986,0.91726618705036,0.980769230769231,0.947955390334573,0.99958167718806,0.965757343760492,0.00243067835552268,0.965660443699481,19717,23,5,255,0.00239420008694394,128,5,0.00459367590455736,0.490255316470085,2.46626095720672,NA,0.210700065685567,NA,NA,NA,NA,64,1,NA,0.247303725424099,NA,NA,NA,NA,NA,NA,NA,NA,16,1024,2,0.198825402970753,0.013,NA,NA,0.9986,0.91726618705036,0.980769230769231,0.947955390334573,0.99958167718806,0.965757343760492,0.00243067835552268,0.965660443699481,19717,23,5,255,"thres_cal"
"80","repeat2_2_var6","LSTMAttention",0.1,"True","False",8,3,4,50,200,2,147.164326369995,32787.563669743,11.0143262851052,2024-11-02 10:39:06,0.86983585,0.969465648854962,0.999,0.934782608695652,0.992307692307692,0.962686567164179,0.999774179720988,0.96554334173895,0.0258270755267736,0.965147235081031,19722,18,2,258,0.999,0.934782608695652,0.992307692307692,0.962686567164179,0.999774179720988,0.965543341738951,0.000820018421938283,0.965147235081031,19722,18,2,258,0.9992,0.962121212121212,0.976923076923077,0.969465648854962,0.999774179720988,0.965543341738951,0.000820018421938283,0.965147235081031,19730,10,6,254,0.00239420008694394,128,5,0.00459367590455736,0.490255316470085,2.46626095720672,NA,0.210700065685567,NA,NA,NA,NA,64,1,NA,0.247303725424099,NA,NA,NA,NA,NA,NA,NA,NA,16,1024,2,0.198825402970753,0.013,NA,NA,0.9992,0.962121212121212,0.976923076923077,0.969465648854962,0.999774179720988,0.965543341738951,0.000820018421938283,0.965147235081031,19730,10,6,254,"thres_cal"
"81","repeat2_2_var6","LSTMAttention",0.1,"True","False",9,3,4,50,200,2,177.963770880015,44502.956374248,10.6677311280509,2024-11-04 10:08:42,0.38348883,0.97378277153558,0.99925,0.948717948717949,0.996153846153846,0.971857410881801,0.999869846465591,0.983861218961914,0.0253344718836606,0.983779277096689,19726,14,1,259,0.99925,0.948717948717949,0.996153846153846,0.971857410881801,0.999869846465591,0.983861218961914,0.000836885099887112,0.983779277096689,19726,14,1,259,0.9993,0.948905109489051,1,0.973782771535581,0.999869846465591,0.983861218961914,0.000836885099887112,0.983779277096689,19726,14,0,260,0.00239420008694394,128,5,0.00459367590455736,0.490255316470085,2.46626095720672,NA,0.210700065685567,NA,NA,NA,NA,64,1,NA,0.247303725424099,NA,NA,NA,NA,NA,NA,NA,NA,16,1024,2,0.198825402970753,0.013,NA,NA,0.9993,0.948905109489051,1,0.973782771535581,0.999869846465591,0.983861218961914,0.000836885099887112,0.983779277096689,19726,14,0,260,"thres_cal"
